REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021-02,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,387,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,389.2,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,403.6,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,378.1,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,347.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,423.1,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,500.6,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,331.7,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,311.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,25 to 54 years,Persons,249,thousands,3,v2091560,1.6.3.6,263.9,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,86.3,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,79.5,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,74.7,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,90.1,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,108.7,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,92.9,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,80.1,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,91.1,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,83.7,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,85.8,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,102.7,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,135.9,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,196.8,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,185.9,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,173.7,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,165.6,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,191.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,136.5,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,135.1,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,128.2,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,143.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,160.1,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,152.4,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,134.7,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,153,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,156,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,144.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,161.5,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,185.1,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,142.5,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,147.4,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,55 years and over,Persons,249,thousands,3,v2091561,1.6.3.7,126.8,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,470.6,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,462.6,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,470.6,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,565.8,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,652.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,475.5,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,454.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,471.1,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,428.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,482.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,474.6,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,763.2,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,1092.7,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,1231.2,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,1161.5,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,1070.5,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,1124.2,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,769.7,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,736.1,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,700.9,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,671.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,849.2,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,721.6,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,670.8,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,716,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,764.3,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,670,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,739.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,816.6,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,576.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,540.8,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,15 to 64 years,Persons,249,thousands,3,v2091562,1.6.3.8,460.1,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,66.5,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,74.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,87.9,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,99.4,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,95.5,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,68,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,61.5,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,64.8,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,48.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,55.7,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,51.4,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,99.5,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,125.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,169.8,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,170.1,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,167.1,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,156.6,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,109.7,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,95.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,85.5,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,79.1,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,92.9,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,88.4,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,88,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,89,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,110,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,114.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,94.3,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,74.8,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,59.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,47.2,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,15 to 19 years,Persons,249,thousands,3,v2091563,1.6.3.9,47.6,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,55.5,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,83.4,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,72.9,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,76.1,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,76.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,74.9,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,60.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,61.4,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,55.3,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,65.2,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,57,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,117.3,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,170.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,243,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,237.7,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,178.8,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,171.9,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,139.6,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,137.4,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,117.4,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,106.6,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,145,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,118.7,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,83.4,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,95.7,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,148.4,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,91.9,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,88.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,86.7,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,71.7,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,60.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,20 to 24 years,Persons,249,thousands,3,v2091564,1.6.3.10,50.2,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,63.7,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,54,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,51.2,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,63.8,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,66.2,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,53,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,57.4,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,57.8,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,47.2,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,53.5,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,53.9,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,100.8,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,137.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,162.6,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,138.5,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,124.2,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,122,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,79.3,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,72.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,78.3,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,67.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,101.7,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,78.2,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,79.1,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,83.2,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,82,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,69.7,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,83.2,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,95.4,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,68.2,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,58.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,25 to 29 years,Persons,249,thousands,3,v2091565,1.6.3.11,45.3,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,52.8,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,43.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,53.4,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,54,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,65,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,51.3,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,45.4,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,42.1,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,47.4,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,57.3,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,50.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,75.3,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,116.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,115.8,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,110.1,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,113.6,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,127.9,,,,1
2020-09,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,80.3,,,,1
2020-10,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,70.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,73.9,,,,1
2020-12,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,63.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,71.2,,,,1
2021-02,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,62,,,,1
2021-03,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,64.9,,,,1
2021-04,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,62.7,,,,1
2021-05,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,65.5,,,,1
2021-06,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,66.6,,,,1
2021-07,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,61.6,,,,1
2021-08,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,92.2,,,,1
2021-09,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,58.8,,,,1
2021-10,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,55.5,,,,1
2021-11,Canada,2016A000011124,Unemployment,Females,30 to 34 years,Persons,249,thousands,3,v2091566,1.6.3.12,44.6,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,39.9,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,35.7,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,40.1,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,58.6,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,71.9,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,35 to 39 years,Persons,249,thousands,3,v2091567,1.6.3.13,43.2,,,,1
